lsa_0,lsa_1,rating,month,review_age_days,location_freq,title_len,word_count,avg_word_len,sentiment,sentiment_extremity,is_helpful
0.1637050388532622,-0.05933220330216653,1,3,36,97,42,11,5.636363636363637,0.2869,0.2869,0
0.1332283251840205,-0.006475921403798884,1,6,311,97,9,61,10.36065573770492,0.7933,0.7933,0
0.23089388070089775,0.1264339479838679,5,3,33,958,56,140,10.857142857142858,0.9186,0.9186,1
0.3436080708531838,0.08393034208922182,4,2,66,958,32,140,10.45,0.9939,0.9939,1
0.18784363002455226,0.034869845449483544,4,4,15,958,36,22,7.727272727272727,0.7955,0.7955,1
0.16327030358050104,0.005451390184475354,5,7,277,11,7,11,10.272727272727272,0.925,0.925,0
0.11088590500989497,0.008233113785917642,5,4,27,958,17,62,10.35483870967742,0.9447,0.9447,1
0.14352583244055944,0.09309582463822477,5,9,237,958,41,67,13.432835820895525,-0.7738,0.7738,1
0.27856414537316276,0.08256658821870205,5,3,44,958,46,68,9.485294117647058,0.9889,0.9889,1
0.20815712079648768,-0.2221352720739271,5,4,18,958,23,27,9.666666666666666,0.7783,0.7783,1
0.22194807521450238,0.08474063589590473,4,11,533,958,29,149,10.14765100671141,0.9609,0.9609,1
0.20569663134566055,-0.11785603445990751,5,8,269,32,12,8,6.875,0.4404,0.4404,0
0.20117496839429946,-0.03080022189217258,4,4,22,958,12,52,11.115384615384617,0.8611,0.8611,1
0.240857585476271,0.04176291726602065,5,3,42,958,18,44,12.068181818181818,0.9793,0.9793,0
0.27706876695151467,-0.1087954168550753,5,4,16,958,40,46,9.826086956521738,0.9883,0.9883,1
0.18031605952314889,0.031180637751293618,4,11,168,958,17,27,12.074074074074074,0.9245,0.9245,1
0.18207707452643482,0.06879012204697167,5,4,29,38,22,13,8.307692307692308,0.7579,0.7579,0
0.143109609290965,0.057642317515983046,3,7,669,38,18,28,9.892857142857142,0.9216,0.9216,0
0.13155772449559822,0.03629600819418871,5,4,9,958,17,20,10.7,0.9783,0.9783,1
0.2169133982211204,-0.03679663354349314,5,3,32,958,16,53,11.0188679245283,0.9797,0.9797,1
0.23732823050252894,0.140839199695583,5,4,13,958,68,49,8.448979591836734,0.975,0.975,1
0.24225045536418222,0.06065861735102473,5,4,15,958,41,183,12.07103825136612,0.9832,0.9832,1
0.16427723248725598,0.15850264733021543,5,11,2349,15,29,11,4.363636363636363,0.4404,0.4404,0
0.2814354819067297,0.041449153572399755,5,4,23,958,29,81,10.333333333333334,0.974,0.974,1
0.15227709568552827,0.09027774724074503,5,4,14,958,15,33,10.606060606060606,0.9439,0.9439,1
0.22152805663488268,0.10512362711962929,5,4,31,958,57,68,9.411764705882351,0.9618,0.9618,1
0.22798460320168806,-0.09384779560924845,5,4,12,958,8,20,11.55,0.9585,0.9585,1
0.12564166537319102,0.03876525356453003,5,9,1327,97,5,7,6.428571428571429,0.6369,0.6369,0
0.08928173934212631,-0.04377578707310975,1,3,35,97,23,9,7.222222222222222,-0.7269,0.7269,0
0.2406590377065202,0.09104259230670615,5,12,148,958,87,50,9.46,0.9737,0.9737,1
0.17646772168675814,-0.0022712262519078577,5,11,163,958,35,58,10.137931034482758,0.9898,0.9898,1
0.08603532383576515,-0.014399672137428559,5,1,104,38,10,5,4.4,0.3182,0.3182,0
0.1606359453767142,0.1320669188477102,4,3,36,958,27,105,10.895238095238096,0.9393,0.9393,1
0.05946552883817622,0.0306839576054613,5,4,19,958,28,16,8.8125,0.8425,0.8425,0
0.14668141146592478,0.04075630253981628,3,1,110,958,40,102,11.637254901960784,-0.4051,0.4051,1
0.15413589025350558,0.15622143267014924,5,4,5,958,21,22,12.363636363636363,0.6707,0.6707,0
0.07698817723725629,0.005903419136882977,1,11,181,38,26,22,10.727272727272728,-0.7563,0.7563,0
0.16732285750146494,0.00579027187513431,5,4,4,958,8,10,8.7,0.9246,0.9246,0
0.0665816733101447,-0.0010484833753967554,5,8,252,38,28,8,8.0,0.6249,0.6249,0
0.194984862260148,0.1502632965675689,5,8,267,958,74,107,10.467289719626168,0.9959,0.9959,1
0.15757058686141986,0.13912665528264112,4,10,184,958,62,86,11.755813953488373,0.3818,0.3818,1
0.2311732741099843,0.19681291795835318,5,3,40,958,19,67,10.432835820895525,0.9868,0.9868,1
0.16941105475685486,0.08399983216215659,4,8,244,958,29,92,11.065217391304348,0.9448,0.9448,1
0.1937477016353472,0.0051095886455306124,5,1,99,958,8,34,9.470588235294118,0.9651,0.9651,0
0.2511201751092947,0.09377021072196334,5,4,8,958,83,66,10.515151515151516,0.9488,0.9488,0
0.18555655185137232,0.14346258314338778,5,3,56,958,26,58,9.982758620689657,0.7613,0.7613,1
